,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
347,1197,Tavern Brawler,Blitz.,war,common,viking,2,2,3,creature,core,0.6709999999999999,0.49200000000000005,0.491,-1,800,0.43401908874512,0.1876003,0.18831973250000003,0.0038349219057753825
348,1198,Sentry Post,Backline.<br>Ability: Deal 1 damage.,magic,epic,structure,2,1,3,creature,core,0.02,0.444,0.44299999999999995,-21,34,0.40476429462433006,0.50553344,0.5065976804000001,0.0021051829924447385
349,1199,Pacifism,Give -4 strength to an enemy creature.,light,common,,2,0,0,spell,core,0.12,0.46399999999999997,0.46399999999999997,-45,43,0.5107364654541,0.08096434,0.0810302849,0.0008144931459949333
350,1200,Cursed Caipora,Deadly. Frontline. Protected.,neutral,rare,amazon,5,1,2,creature,core,0.028999999999999998,0.442,0.43700000000000006,-26,77,0.3359442949295,0.22314562,0.22598367900000002,0.012718416789897252
351,1201,Shield Maiden,Frontline.,neutral,common,viking,2,2,3,creature,core,0.128,0.45399999999999996,0.431,3,88,0.8211321830749501,0.12638336,0.12805741810000001,0.01324587429864196
352,1202,Raving Necromancer,"After an Anubian dies, steal 1 health from your opponent's god.",death,common,anubian,1,2,2,creature,core,0.348,0.55,0.5539999999999999,-48,588,0.29274892807006997,0.1876003,0.18831973250000003,0.0038349219057753825
353,1203,Highland Defender,Roar: Summon a 1/1 Huscarl with frontline.,war,common,viking,4,5,3,creature,core,0.226,0.46399999999999997,0.46,-37,58,0.23836660385132,0.08293908,0.0828606823,0.0009461387213317256
354,1204,Ballista,Backline.<br>Ability: Deal 2 damage.,magic,epic,structure,3,1,4,creature,core,0.043,0.47200000000000003,0.47200000000000003,14,53,0.36913287639618,0.5529272,0.5574264082,0.008137071571085758
355,1205,Hoplite,Frontline.,neutral,common,olympian,2,3,2,creature,core,0.049,0.42200000000000004,0.405,-23,69,0.24776291847229,0.07701486,0.0783550887,0.017402209132107768
356,1206,Viking Warmaiden,Roar: Summon a 1/1 Battlethrall.,war,common,viking,2,2,2,creature,core,0.33899999999999997,0.48700000000000004,0.486,-31,132,0.5571653842926,0.1283581,0.1293246163,0.007529842682308305
357,1207,Dionysian Drunk,Roar: Switch the strength and health of a creature.,deception,epic,olympian,3,3,3,creature,core,0.047,0.456,0.455,40,28,0.1297641992569,0.62006836,0.6209975179,0.0014984765550689165
358,1208,Mammon's Stalwart,"After a god takes damage, summon a 1/1 Impling.",death,common,nether,6,5,7,creature,core,0.063,0.441,0.441,-34,50,0.37873005867003995,0.08293908,0.0829310822,9.643911290949613e-05
359,1209,The Portable Fortress,Frontline. Can't attack.,magic,common,atlantean,2,1,6,creature,core,0.153,0.478,0.47700000000000004,3,101,0.9302853345871,0.14613076,0.1476285903,0.010249931636569896
360,1210,Jinxblade Duelist,"At the end of each turn, give +1 health to this creature if your opponent controls a creature.",deception,common,guild,3,4,2,creature,core,0.293,0.467,0.465,-9,309,0.14164161682129,0.1184844,0.1205246288,0.017219387531185557
361,1211,Mire Bloodworm,Frontline.<br>Heal this creature for the damage it deals.,death,rare,wild,3,1,4,creature,core,0.105,0.451,0.45,1,104,0.58546578884125,0.3258321,0.3263739364,0.0016629313072591538
362,1212,Thanakris Spell-Locusts,"Afterlife: Obliterate a random spell in your void. If you do, pull this creature to the board.",death,legendary,nether,3,1,1,creature,core,0.012,0.405,0.405,-92,126,0.46253943443298,2.23935516,2.25983679,0.009146217788874506
363,1213,Harp Cupid,Roar: Set a creature's strength and health to 2.,light,common,aether,6,2,4,creature,core,0.018000000000000002,0.442,0.442,1,31,0.19116377830505002,0.07504012,0.075327893,0.003834921905775271
364,1214,Bronze Servant,Roar: Remove 2 durability from your opponent's relic.,neutral,common,anubian,3,3,3,creature,core,0.098,0.51,0.511,-13,177,0.70376479625702,0.14415602,0.14558699320000001,0.009926558738233884
365,1215,Ghost Marauder,Creatures damaged by this creature get burn +1.,death,rare,nether,1,3,1,creature,core,0.035,0.397,0.396,-5,66,0.12663209438324,0.18957504,0.190783729,0.00637578132648693
366,1216,Town Guardian,Roar: Give +1/+2 to a friendly creature.,light,common,,4,2,4,creature,core,0.076,0.46799999999999997,0.467,-69,91,0.24846220016478998,0.08293908,0.0828606823,0.0009461387213317256
367,1217,Wetlands Ogre,,neutral,common,wild,4,4,5,creature,core,0.046,0.46399999999999997,0.45799999999999996,-22,185,0.51285099983215,0.10466122,0.1054590502,0.007622978214853621
368,1218,Eager Nobleborn,Roar: Give +2 strength to a friendly creature until end of turn.,neutral,common,olympian,2,2,1,creature,core,0.012,0.444,0.442,-69,51,0.12333166599274,0.07504012,0.07539829290000001,0.004773085384191935
369,1219,Tough Townsfolk,Frontline.,neutral,common,guild,1,1,3,creature,core,0.036000000000000004,0.429,0.42200000000000004,-6,102,0.35189533233643,0.07504012,0.07539829290000001,0.004773085384191935
370,1220,Ambitious Adventurer,Roar: Draw a card.,magic,common,,2,1,2,creature,core,0.027000000000000003,0.465,0.465,169,74,0.13321769237518,0.11256018000000001,0.11292143959999999,0.003209479586830644
371,1221,Ranger Firstbow,Roar: Deal 1 damage to an enemy creature.,neutral,common,olympian,2,2,2,creature,core,0.034,0.474,0.47200000000000003,-58,117,0.49380302429198997,0.10071174,0.10074225690000001,0.0003030123399716188
372,1222,Assassin's Aim,"Give +3/-1 to a friendly creature. At the end of the turn, give it hidden.",deception,common,,2,0,0,spell,core,0.154,0.44799999999999995,0.447,-51,85,0.11623406410216999,0.10466122,0.1054590502,0.007622978214853621
373,1223,Cutthroat Insight,Target opponent reveals their hand. Pull one of their cards into your hand.,deception,common,,5,0,0,spell,core,0.349,0.508,0.509,76,383,0.46944570541381997,0.19352452,0.1958525218,0.012029492696842793
374,1229,Void Banshee,Roar: Deal 4 damage to your god.,death,rare,nether,2,4,3,creature,core,0.158,0.501,0.502,-16,32,0.1603569984436,0.22314562,0.22598367900000002,0.012718416789897252
375,1230,Inconspicuous Carriage,Frontline.<br>Afterlife: Add a Bomb to your opponent's deck for each of their unused mana gems. (Bombs deal 3 damage to their god when drawn.),deception,rare,structure,4,3,5,creature,core,0.27,0.484,0.484,58,194,0.4147173166275,0.54897772,0.5510904172000001,0.0038484206608604605
376,1231,Thebian Brawler,Frontline.,neutral,common,olympian,4,3,5,creature,core,0.12300000000000001,0.452,0.43,3,74,0.58368527889252,0.11256018000000001,0.11299183950000001,0.0038349219057752094
377,1232,Beastfury Shaman,Roar: Summon a 2/2 Spirit Beast.,nature,common,amazon,3,2,2,creature,core,0.096,0.499,0.499,-10,63,0.30619966983795,0.0888633,0.08863347410000001,0.0025929921210207205
378,9,Nether Nanny,"Whenever this creature survives damage, summon a 1/1 Impling.",neutral,common,nether,4,4,4,creature,genesis,0.0,0.513,0.513,-38,43,0.08636355400085399,0.30213522000000004,0.3051835665,0.01008934509521917
379,17,Mimicus,"At the end of your turn while this creature is in your hand, transform it into a creature in your opponent's hand. It keeps this ability after the change.",deception,legendary,,1,1,1,creature,genesis,0.006,0.49200000000000005,0.49200000000000005,34,7,0.048043370246887006,68.19172168,68.40307723640001,0.0030994312974209105
380,36,Natural Selection,Target friendly creature gains an extra attack this turn and attacks a random enemy creature.<br>Add a random Nature card to your hand.,nature,rare,,2,0,0,spell,genesis,0.001,0.486,0.486,-61,17,0.064123868942261,1.47908026,1.4924778800000003,0.009058075049964046
381,37,Spiral Golem,"At the start of your turn, this creature attacks a random enemy creature.",neutral,rare,atlantean,6,8,10,creature,genesis,0.002,0.511,0.511,13,53,0.098508596420288,5.641832180000001,5.659095961500001,0.003059960124514111
382,38,Hurl Weapon,Destroy your relic and deal its damage +3 to target creature.,war,common,,1,0,0,spell,genesis,0.001,0.43700000000000006,0.43700000000000006,97,46,-0.048530161380768,0.2764636,0.2776572056,0.004317405980389593
383,39,Arrest Warrant,"Summon two 2/2 Acolytes. If your opponent has a creature with strength 4 or more, summon four Acolytes instead.",light,common,,6,0,0,spell,genesis,0.001,0.38,0.38,-15,54,0.06832873821258499,0.2764636,0.2776572056,0.004317405980389593
384,40,Ruins Explorer,"Roar: Delve an anim, and put it into your hand.",nature,rare,,2,1,2,creature,genesis,0.0,0.48100000000000004,0.48100000000000004,-12,44,0.5092399120330799,1.0564859,1.0597296947000001,0.0030703625102806724
385,45,Felid Tracker,Flank.,neutral,common,wild,2,5,1,creature,genesis,0.0,0.43799999999999994,0.43799999999999994,-71,81,0.094153046607971,0.27843834,0.2790652036,0.0022513551833413877
386,73,Golem Excavator,"After your opponent plays a spell, summon a random anim.",neutral,rare,atlantean,7,6,7,creature,genesis,0.0,0.48100000000000004,0.48100000000000004,7,29,0.019588232040405,0.71683062,0.7238517718,0.009794715242493505
387,74,Recursion,Add two copies of a random spell from your opponents void to your hand.,magic,common,,2,0,0,spell,genesis,0.016,0.503,0.503,14,73,0.23859858512878,0.53515454,0.5372920368,0.003994167367056408
388,75,Possessive Toupee,Afterlife: A random enemy creature gets +3/-1 and this afterlife effect.,neutral,legendary,,1,3,1,creature,genesis,0.0,0.441,0.441,-19,9,0.021063685417175,17.38363622,17.4372808311,0.0030859257764657175
389,76,Set Oshi,"Whenever you play an anim, add a random anim to your hand.<br>Roar: Add an anim to your hand.",neutral,legendary,,6,3,4,creature,genesis,0.0,0.5379999999999999,0.5379999999999999,-3,5,-0.0064602494239807,17.53766594,17.693325267400002,0.008875715156882628
390,77,Enraged Ally,"Whenever a friendly creature dies, this creature gets +1 strength.",neutral,rare,,2,2,2,creature,genesis,0.0,0.48,0.48,24,34,0.24809944629669,0.63389154,0.6358518968000001,0.003092574480486145
391,78,Annoying Combatant,Frontline.,neutral,common,,5,3,6,creature,genesis,0.0,0.455,0.455,-19,52,0.059326887130737,0.28041308000000004,0.2811772006,0.0027249820158174267
392,79,Hunger Daemon,Roar: Destroy a friendly creature and this creature gains its strength and health.,death,rare,nether,3,3,3,creature,genesis,0.003,0.47200000000000003,0.47200000000000003,7,42,0.69097626209259,2.23935516,2.2555423961,0.007228525599306876
393,80,Overclock,"Give a friendly creature twin strike and +1 strength. At the end of this turn, it goes to sleep.",deception,common,,1,0,0,spell,genesis,0.001,0.344,0.344,-21,61,0.055428028106689,0.27843834,0.2790652036,0.0022513551833413877
394,81,Inflammable Imbecile,Burn 1.,neutral,common,mystic,1,2,4,creature,genesis,0.002,0.502,0.502,0,59,-0.024130761623383,0.72472958,0.7313141612,0.009085569820401219
395,82,"Light, Ascended",Soulless.<br>Give each friendly creature +2 health.<br>Your god power becomes Shine.,light,legendary,,6,0,0,spell,genesis,0.001,0.5379999999999999,0.5379999999999999,33,4,-0.0017243027687073001,26.57605092,26.812365114200002,0.008891998096758688
396,83,"Death, Unborn",Soulless.<br>Draw two cards.<br>Set each god's health to 20.<br>Destroy a random enemy creature with cost 5 or more.<br>Change your god power to Blight.,death,legendary,,8,0,0,spell,genesis,0.005,0.52,0.52,69,6,-0.0097154974937439,43.91229338,44.3042058678,0.00892489227124942
397,84,Arcane Transcendent,Roar: Choose a spell that costs no more than your total unlocked mana gems. Reduce its cost by 2.,magic,common,mystic,3,3,3,creature,genesis,0.027999999999999997,0.5820000000000001,0.585,555,527,0.24165499210358,3.4656687,3.4847950500000002,0.005518805072164015
398,85,Gleeful Pillager,"Whenever this creature damages your opponent, copy the top card of your opponent's deck and add it to your hand.",deception,common,viking,2,1,2,creature,genesis,0.004,0.44799999999999995,0.44799999999999995,-57,56,0.14909934997559002,0.31990788000000003,0.3216571431,0.005468021294129902
399,101,Heka's Enchantress,Roar: Foresee 2.,magic,common,anubian,1,1,2,creature,genesis,0.004,0.537,0.537,-28,72,0.27757775783539,0.44826597999999995,0.4493625617,0.0024462746425683328
400,102,Me Two Three,Shuffle three copies of a creature into your opponent's deck.,deception,common,,1,0,0,spell,genesis,0.005,0.433,0.433,103,90,0.30421626567841,0.87480982,0.8774643536,0.0030344122108734543
401,104,Raze Imp,Roar: Shuffle two random Nethers into your deck.,neutral,common,nether,1,2,2,creature,genesis,0.003,0.5,0.5,18,54,0.46141862869263,0.5726746,0.5743927841,0.003000279914632183
402,105,Pilgrim of the Cause,Protected.<br>Roar: Give the Chosen One protected and move it one card closer to the top of your deck.,light,rare,viking,2,1,2,creature,genesis,0.004,0.475,0.475,-86,23,0.0539231300354,0.86691086,0.8690163656000001,0.0024287452114743523
403,106,Underbrush Boar,"Confused.<br>At the end of the turn Underbrush Boar is summoned, attack a random enemy creature.",nature,rare,wild,2,3,3,creature,genesis,0.069,0.565,0.569,-1,70,0.059976816177368004,68.70712882,68.9202349018,0.00310165896115824
404,107,Erratic Summons,Summon a copy of a random creature from your opponent's void.,magic,rare,,2,0,0,spell,genesis,0.003,0.48200000000000004,0.48200000000000004,27,44,0.27538597583771,1.29147996,1.2976109568,0.004747264371024438
405,108,Carcass Vulture,"Confused.<br>Whenever a friendly creature dies, this creature gets +1/+1.",nature,common,wild,2,1,1,creature,genesis,0.001,0.47700000000000004,0.47700000000000004,-25,46,-0.049477398395538004,0.27448886,0.2774460059,0.010773282019532645
406,109,Aegis Commander,"Frontline.<br>Roar: Delve a creature with frontline, and put it into your hand.",neutral,rare,olympian,5,3,3,creature,genesis,0.001,0.479,0.479,69,25,-0.023238658905029,1.5304235,1.5444330062,0.009154006195017312
407,110,Reinforcements,"Randomly pull two creatures from your deck, each with a mana cost of 2 or less, into your hand.",war,common,,3,0,0,spell,genesis,0.003,0.43200000000000005,0.43200000000000005,-158,69,0.28847527503967,0.4048217,0.4069818219,0.00533598347124173
408,114,Tutankhamun,"At the end of each turn, summon a 1/1 Skeleton with soulless for every friendly creature put into your void that turn.",neutral,legendary,anubian,4,1,5,creature,genesis,0.0,0.491,0.491,-38,3,-0.005716860294342,31.398366000000003,31.677843003000003,0.008901004689224917
409,115,Master of Surprises,"Hidden.<br>At the end of your turn, each creature has a 50% chance to swap its attack and health.<br>Roar: Swap the attack and health of each other creature.",deception,legendary,,6,8,5,creature,genesis,0.002,0.527,0.527,14,4,0.010729789733887002,31.06068546,31.156883743,0.0030971075356301305
410,116,Devouring Golem,"Twin strike.<br>At the start of your turn, this creature destroys a random other friendly Atlantean to get +3/+3.",neutral,rare,atlantean,5,4,5,creature,genesis,0.0,0.44,0.44,-75,80,0.50926697254181,1.26778308,1.2717037936000002,0.003092574480486145
411,118,Penitent Spear,"Godblitz.<br>Whenever you attack, give +2 strength to a random friendly creature.",war,common,,6,5,2,weapon,genesis,0.011000000000000001,0.525,0.525,55,55,0.18428444862366,0.5529272,0.5549624117,0.003680795048606932
412,119,Golden Harpe,"At the end of your turn, summon a 1/1 Injured Soldier with frontline. At the start of your opponent's turn, this heals all friendly characters for 1 and loses 1 durability.",light,epic,,3,0,3,weapon,genesis,0.004,0.478,0.478,-8,34,0.43980765342711997,19.96264666,20.1409889906,0.00893380189698752
413,120,Astraea's Envoy,Roar: Give a random other creature with the lowest attack +4/+4.,neutral,legendary,,6,4,5,creature,genesis,0.0,0.508,0.508,48,10,0.027431607246399002,50.355869999999996,50.803947035200004,0.00889820859415214
414,121,Agrodor Protector,Frontline. Regen 1.,nature,common,amazon,4,3,5,creature,genesis,0.019,0.508,0.508,-48,69,0.1180591583252,2.15444134,2.1619105291,0.0034668797712543204
415,122,Tomb Robber,"Hidden for 1 turn.<br>Afterlife: Add a random anim, enchanted weapon, or rune to your hand. If you control another Anubian, add two instead.",neutral,common,anubian,3,1,2,creature,genesis,0.0,0.405,0.405,-17,64,0.064339280128479,0.31595840000000003,0.3168699499,0.0028850313838783043
416,123,Friendly Mimic,Roar: Add a copy of a friendly creature to your hand.,neutral,rare,,4,2,2,creature,genesis,0.001,0.47100000000000003,0.47100000000000003,92,39,0.20606553554535,4.94079948,4.955448961,0.002965002133622348
417,124,Fusing Fleshspawn,Roar: Destroy a friendly creature. This creature gains health equal to that creature's strength.,death,epic,nether,1,3,1,creature,genesis,0.001,0.446,0.446,-12,18,0.023645997047424,10.4167535,10.4491755574,0.003112491564670299
418,145,Dread Queen Persephone,"At the start of your turn, a random creature in your hand with the lowest mana cost goes to the void. Summon a random highest mana cost creature from your void.",death,legendary,olympian,6,3,7,creature,genesis,0.003,0.444,0.444,1,4,0.037927508354187,35.1701194,35.483661597,0.008915016563748256
419,146,Mistress Scythia,Roar: Destroy all cards in your deck with cost 2 or less.,nature,legendary,amazon,3,2,1,creature,genesis,0.0,0.474,0.474,-26,2,-0.0020930767059326,30.20759778,30.4763983096,0.008898441099410057
420,147,"Arius, Augur Paroxysm",Roar: Destroy all other creatures and obliterate your hand.,neutral,legendary,aether,9,16,16,creature,genesis,0.0,0.49700000000000005,0.49700000000000005,32,4,-0.0061095356941223,37.55165584,37.88655098380001,0.008918252372862721
421,148,Cambion Runelord,Roar: Add 1 rune to your hand for every 3 Nethers in your deck.,neutral,common,nether,7,5,5,creature,genesis,0.0,0.43799999999999994,0.43799999999999994,5,74,0.144371509552,0.296211,0.2967355785,0.0017709622532586016
422,149,"Tyet, Heir To The Sky","Flank. Frontline. Twin strike. Ward.<br>At the end of each turn, this creature gets ward.<br>Roar: This creature gets +2/+1 for each card in your hand.",neutral,legendary,anubian,9,6,9,creature,genesis,0.001,0.503,0.503,169,14,0.10769593715668,71.189377,71.4097865655,0.0030961019015520535
423,150,Nephthys Guardian,Frontline.<br>Afterlife: A random friendly Anubian becomes protected and gets +1/+1.,neutral,common,anubian,6,5,6,creature,genesis,0.001,0.484,0.484,25,62,0.20077669620514002,0.36927637999999996,0.37311947000000006,0.010407083171688654
424,151,The Gatekeeper,"Backline.<br>At the end of your turn, summon a random creature from your void.",neutral,legendary,nether,8,3,7,creature,genesis,0.0,0.45,0.45,24,6,0.0014535188674926999,31.6748296,31.773657266900003,0.0031200694099394197
425,152,"Odysseus, Tried Victor","Frontline.<br>Roar: Summon three 1/1 Injured Soldiers with frontline, and Odysseus, Tried Victor takes 6 damage.",neutral,legendary,olympian,5,3,7,creature,genesis,0.0,0.488,0.488,-30,3,0.015895128250122,41.83684164,41.9663659886,0.0030959399305171926
426,153,Fanatic of Khnum,Afterlife: Unlock a mana lock for both players.,death,rare,anubian,2,3,2,creature,genesis,0.07200000000000001,0.568,0.569,-43,36,0.27062439918518,11.198750539999999,11.299183950000002,0.008968269240507845
427,175,Endow Wings,"Give a friendly creature ward and ""At the end of your turn, add a copy of a random card from your opponent's hand.""",magic,common,,4,0,0,spell,genesis,0.006,0.491,0.491,72,95,0.22420454025269,0.32978157999999996,0.33066833030000004,0.002688901848308423
428,177,Exoscout,"After an enemy creature is summoned, deal 1 damage to it.",magic,rare,atlantean,6,4,5,creature,genesis,0.001,0.49200000000000005,0.49200000000000005,6,21,-0.040863394737244,0.84123924,0.8483891949000001,0.008499312157621217
429,180,Planetar Envoy,"Roar: If you're holding an Aether, select a creature from your opponent's void and add a copy to your hand.",magic,rare,aether,6,5,6,creature,genesis,0.001,0.529,0.529,75,46,0.15207779407501001,1.2579093799999999,1.268606198,0.008503647536200278
430,184,Quicksilver Dragon,"Roar: If you have six cards or more in hand after this enters the board, this creature gains blitz.",neutral,common,dragon,7,7,8,creature,genesis,0.001,0.508,0.508,116,149,0.6373692750930801,0.6714116,0.676543039,0.007642761906407359
431,185,Aquatic Torturer,"Can't attack gods.<br>Roar: If you control another Atlantean, your Atlanteans gain flank and this creature loses ""can't attack gods.""",neutral,common,atlantean,5,6,5,creature,genesis,0.0,0.508,0.508,-81,58,0.08970594406127899,0.27843834,0.2790652036,0.0022513551833413877
432,187,Hooded Doppelganger,"Roar: Choose a creature. This creature becomes a copy of it, and gains hidden for 1 turn.",neutral,epic,guild,6,6,5,creature,genesis,0.0,0.441,0.441,2,18,0.086505770683289,11.51075946,11.5471323978,0.0031599077303628483
433,189,Iron Kopis,Blitz.,war,rare,,5,5,2,weapon,genesis,0.003,0.509,0.509,62,25,0.088643550872803,0.93207728,0.9346994723000002,0.0028132777788555893
434,214,Shrine of Sothek,"At the end of your turn, add a random Nature card to your hand.",nature,rare,structure,3,0,2,creature,genesis,0.001,0.467,0.467,37,37,0.10305237770081,0.79582022,0.7990388650000001,0.004044437322791486
435,215,Millenium Matryoshka,Afterlife: Summon a random anim.,neutral,common,atlantean,4,2,2,creature,genesis,0.0,0.35700000000000004,0.35700000000000004,-13,70,0.11484730243683,0.27843834,0.2790652036,0.0022513551833413877
436,216,Ruthless Caipora,Roar: This creature gains +1/+1 for each friendly creature.,neutral,common,amazon,5,3,3,creature,genesis,0.001,0.493,0.493,18,47,0.09430468082428,0.42259436,0.4238777979,0.0030370445549723316
437,217,Grass Roots,Transform a random enemy creature into a 0/5 Overgrown Golem with frontline and regen 5.,nature,epic,,3,0,0,spell,genesis,0.001,0.486,0.486,26,11,0.014973521232605001,9.3010254,9.330098747000001,0.0031258216970357524
438,218,Proud Conscriptor,Afterlife: Summon two 1/1 Amazon Recruits.,nature,epic,amazon,4,2,3,creature,genesis,0.0,0.504,0.504,-53,14,0.034824371337891,9.56366582,9.648869494200001,0.008909101991186118
439,219,Nimble Pixie,Flank.<br>Roar: Summon a Nimble Pixie.,neutral,common,amazon,1,1,1,creature,genesis,0.004,0.514,0.514,-127,43,-0.03741580247879,1.2085408800000002,1.2123566779000001,0.003157359393585406
440,220,Field Nurse,"At the end of each turn, heal 2 to a random friendly injured creature.",light,common,,1,1,2,creature,genesis,0.027999999999999997,0.522,0.522,17,53,-0.0069482326507568,0.74250224,0.7451829415000001,0.0036103614987075387
441,221,Sit Down,"Set a creature's strength to 0.<br>At the start of your next turn, set it to its base value.",light,common,,1,0,0,spell,genesis,0.005,0.512,0.512,58,66,0.023213624954224,0.29226152,0.2937787827,0.005191455584026326
442,223,Tithe Collector,"Whenever you summon a creature, heal your god for 1.",light,common,guild,2,1,3,creature,genesis,0.001,0.455,0.455,-21,71,0.10073447227478001,0.29226152,0.2925115845,0.0008556189675602185
443,224,Ocular Fiend,"Roar: Add a rune to your hand. For each rune in your hand, deal 1 damage to a random enemy creature and give this creature +1/+1.",neutral,epic,wild,6,3,3,creature,genesis,0.0,0.45899999999999996,0.45899999999999996,10,15,0.095172047615051,10.4562483,10.4894443002,0.0031747524779035937
444,225,Deathwish Thanetar,This creature costs 1 less for each damage your god has taken.,neutral,epic,nether,16,4,4,creature,genesis,0.0,0.512,0.512,-60,18,0.27760100364685003,17.812154800000002,17.86749462,0.0031068571220814237
445,226,Conniving Djinn,Burn 1.<br>Roar: Give burn +1 to an enemy creature.,neutral,common,,2,2,4,creature,genesis,0.001,0.484,0.484,-14,30,-0.010875225067139,0.33768054000000003,0.3378491201,0.0004992295380716402
446,227,Hollow Pillager,"Whenever an enemy creature dies, add a random anim, enchanted relic, or rune to your hand.",neutral,rare,viking,3,2,1,creature,genesis,0.0,0.456,0.456,18,31,0.11531972885132,1.33097476,1.3352045034000002,0.0031779290840949254
447,1233,Fickle Cambion,"After your god takes damage, this creature gains +1/+1.",death,epic,nether,3,3,3,creature,core,0.35100000000000003,0.505,0.506,4,133,0.22042632102966,0.94984994,0.9537778452000001,0.004135290254374371
448,1234,Born Again,Pull a creature from your void to your hand. Give it +5/+5 and ward.,light,epic,,6,0,0,spell,core,0.10800000000000001,0.47,0.469,51,69,0.32352781295775995,0.65561368,0.6621110595,0.009910378166605777
449,1235,Feral Shapeshifter,Hidden for 1 turn.<br>Roar: Deal 1 damage to an enemy creature.,neutral,rare,wild,4,4,4,creature,core,0.057,0.49700000000000005,0.49700000000000005,1,48,0.33381617069244,0.22314562,0.2257020794,0.011456462376451827
450,1236,Light's Levy,Transform a creature with strength 2 or less into a 2/2 Acolyte. Gain control of the Acolyte.,light,common,,3,0,0,spell,core,0.613,0.517,0.519,-21,577,0.59662139415741,0.20142348,0.20423010990000004,0.013933975820495464
451,1237,Serene Blade,"After you summon a creature, give it +1/+1 and ward, then remove 1 durability from this relic.",light,rare,,3,0,3,weapon,core,0.192,0.48100000000000004,0.48,30,117,0.6524404287338299,0.41667014,0.4175418069,0.002091983121228597
452,1238,Reconnaissance,Target creature goes to sleep.<br>Gain a copy of a random card in your opponent's hand.,deception,rare,,2,0,0,spell,core,0.11800000000000001,0.446,0.445,32,18,-0.19331789016724,0.17377712,0.17381735310000002,0.00023152127276599417
453,1239,Morgana's Grimoire,Ability: Reduce by 1 the mana cost of a spell in your hand that costs 3 or less mana.,magic,common,,2,0,1,weapon,core,0.032,0.419,0.418,32,87,0.39404273033141995,0.09676226,0.09750386150000001,0.007664160593190032
454,1240,Metamorphosis,Target a creature. <br>Delve a creature that costs 1 more mana and transform the target into that creature.,magic,epic,,1,0,0,spell,core,0.387,0.531,0.5329999999999999,26,259,-0.16511046886444,0.8965319599999999,0.8986547235000001,0.0023677499461370903
455,1241,Tome Golem,Roar: Draw four cards.,magic,common,atlantean,8,8,8,creature,core,0.03,0.46399999999999997,0.46399999999999997,-70,53,0.038510322570800996,0.07306538,0.0745534941,0.020366883741657224
456,1242,Thaumnetic Golem,"Hidden.<br>At the end of your turn, give +1 strength to your Atlanteans.",deception,epic,atlantean,6,5,6,creature,core,0.026000000000000002,0.45,0.449,77,40,0.36769104003906,0.56675038,0.5724919868,0.01013075068427836
457,1243,Tracking Bolt,"Pick one –<br>· Deal 1 damage to each creature, or<br>· Deal 3 damage to a creature.",magic,common,,2,0,0,spell,core,0.77,0.524,0.528,5,504,0.31189894676207996,0.20537296,0.206975706,0.007804075083691719
458,1244,Manathirst Golem,"After you cast a spell, this creature gains +1/+1.",magic,common,atlantean,5,5,5,creature,core,0.127,0.48,0.479,-7,70,0.16375827789307,0.08293908,0.0828606823,0.0009461387213317256
459,1245,Crystal Rain,Foresee 2.<br>Deal 2 damage to each enemy creature.,magic,common,,5,0,0,spell,core,0.48200000000000004,0.514,0.515,16,211,0.57329988479614,0.17180238,0.1732541539,0.00845025488005468
460,1246,Sip of Elixir,Unlock a mana lock.,magic,rare,,2,0,0,spell,core,0.161,0.49200000000000005,0.49200000000000005,28,115,0.27799165248871,0.3850743,0.3857210521000001,0.00167955145279779
461,1247,Seeing Stone,Foresee 1.<br>Draw a card.,magic,common,,1,0,0,spell,core,0.057999999999999996,0.466,0.465,-141,108,0.43150186538696,0.1086107,0.1091902449,0.005335983471241714
462,1248,Assistant Alchemist,Roar: Reduce by 1 the mana cost of a spell in your hand that costs 3 or less mana.,magic,epic,mystic,1,2,2,creature,core,0.128,0.489,0.488,-5,123,0.18462610244751002,0.59044726,0.5950199548,0.0077444593442604825
463,1249,Wyrmbreath,Deal 5 damage.,magic,common,,4,0,0,spell,core,0.508,0.512,0.513,16,524,0.47572529315948003,0.17970134000000001,0.1807165433,0.005649391929965515
464,1250,Street Conjuror,Spell boost +1.,magic,rare,mystic,1,1,3,creature,core,0.284,0.511,0.512,27,212,0.45103991031647,0.44234176,0.4449977679,0.006004424949613699
465,228,Empire's Footman,"Roar: This creature gains +2 strength if you have an Olympian in your void. If you have three or more, it also gains protected.",neutral,rare,olympian,2,1,1,creature,genesis,0.0,0.496,0.496,11,81,0.81172835826874,1.9233967600000001,1.9302948581,0.0035864145367489075
466,229,Phalanx Champion,Frontline.<br>Roar: Gain +1 health for every two Olympians in your void.,light,rare,olympian,4,3,4,creature,genesis,0.004,0.527,0.527,68,23,0.066744565963745,1.57386778,1.579069757,0.0033052185616253126
467,230,Canopic Hoarder,Roar: Select two different creatures in your void. Trigger their afterlife abilities.,death,rare,anubian,5,2,1,creature,genesis,0.046,0.552,0.5529999999999999,42,24,0.034423470497131,11.59764802,11.634005874400001,0.003134933422475263
468,1251,Prescient Spellbinder,Roar: Foresee 2.,magic,common,mystic,3,3,3,creature,core,0.017,0.44,0.44,-57,38,0.27773082256317,0.07701486,0.0775806898,0.007347021081386119
